target,location,truth_date,year_week,value,data_source
ARI incidence,ES,2023-02-26,2023-W08,1031.0,ERVISS
ARI incidence,ES,2023-02-19,2023-W07,1035.3,ERVISS
ARI incidence,ES,2023-02-12,2023-W06,1079.8,ERVISS
ARI incidence,ES,2023-02-05,2023-W05,1007.2,ERVISS
ARI incidence,ES,2023-01-29,2023-W04,868.5,ERVISS
ARI incidence,ES,2023-01-22,2023-W03,858.0,ERVISS
ARI incidence,ES,2023-01-15,2023-W02,959.0,ERVISS
ARI incidence,ES,2023-01-08,2023-W01,844.1,ERVISS
ARI incidence,ES,2023-01-01,2022-W52,946.6,ERVISS
ARI incidence,ES,2022-12-25,2022-W51,1075.7,ERVISS
ARI incidence,ES,2022-12-18,2022-W50,1163.4,ERVISS
ARI incidence,ES,2022-12-11,2022-W49,918.7,ERVISS
ARI incidence,ES,2022-12-04,2022-W48,1164.6,ERVISS
ARI incidence,ES,2022-11-27,2022-W47,1113.3,ERVISS
ARI incidence,ES,2022-11-20,2022-W46,1038.8,ERVISS
ARI incidence,ES,2022-11-13,2022-W45,928.4,ERVISS
ARI incidence,ES,2022-11-06,2022-W44,752.0,ERVISS
ARI incidence,ES,2022-10-30,2022-W43,791.9,ERVISS
ARI incidence,ES,2022-10-23,2022-W42,813.5,ERVISS
ARI incidence,ES,2022-10-16,2022-W41,738.7,ERVISS
ARI incidence,ES,2022-10-09,2022-W40,831.8,ERVISS
ARI incidence,ES,2022-10-02,2022-W39,600.6,ERVISS
ARI incidence,ES,2022-09-25,2022-W38,490.4,ERVISS
ARI incidence,ES,2022-09-18,2022-W37,346.9,ERVISS
ARI incidence,ES,2022-09-11,2022-W36,287.2,ERVISS
ARI incidence,ES,2022-09-04,2022-W35,299.8,ERVISS
ARI incidence,ES,2022-08-28,2022-W34,304.1,ERVISS
ARI incidence,ES,2022-08-21,2022-W33,273.1,ERVISS
ARI incidence,ES,2022-08-14,2022-W32,307.6,ERVISS
ARI incidence,ES,2022-08-07,2022-W31,334.0,ERVISS
ARI incidence,ES,2022-07-31,2022-W30,381.1,ERVISS
ARI incidence,ES,2022-07-24,2022-W29,474.3,ERVISS
ARI incidence,ES,2022-07-17,2022-W28,621.8,ERVISS
ARI incidence,ES,2022-07-10,2022-W27,804.2,ERVISS
ARI incidence,ES,2022-07-03,2022-W26,855.6,ERVISS
ARI incidence,ES,2022-06-26,2022-W25,684.4,ERVISS
ARI incidence,ES,2022-06-19,2022-W24,610.6,ERVISS
ARI incidence,ES,2022-06-12,2022-W23,573.2,ERVISS
ARI incidence,ES,2022-06-05,2022-W22,591.8,ERVISS
ARI incidence,ES,2022-05-29,2022-W21,639.4,ERVISS
ARI incidence,ES,2022-05-22,2022-W20,750.3,ERVISS
ARI incidence,ES,2022-05-15,2022-W19,878.8,ERVISS
ARI incidence,ES,2022-05-08,2022-W18,859.3,ERVISS
ARI incidence,ES,2022-05-01,2022-W17,841.3,ERVISS
ARI incidence,ES,2022-04-24,2022-W16,806.7,ERVISS
ARI incidence,ES,2022-04-17,2022-W15,542.2,ERVISS
ARI incidence,ES,2022-04-10,2022-W14,640.3,ERVISS
ARI incidence,ES,2022-04-03,2022-W13,638.1,ERVISS
ARI incidence,ES,2022-03-27,2022-W12,875.1,ERVISS
ARI incidence,ES,2022-03-20,2022-W11,846.9,ERVISS
ARI incidence,ES,2022-03-13,2022-W10,782.6,ERVISS
ARI incidence,ES,2022-03-06,2022-W09,674.1,ERVISS
ARI incidence,ES,2022-02-27,2022-W08,679.3,ERVISS
ARI incidence,ES,2022-02-20,2022-W07,816.1,ERVISS
ARI incidence,ES,2022-02-13,2022-W06,1085.1,ERVISS
ARI incidence,ES,2022-02-06,2022-W05,1569.1,ERVISS
ARI incidence,ES,2022-01-30,2022-W04,2203.9,ERVISS
ARI incidence,ES,2022-01-23,2022-W03,2604.0,ERVISS
ARI incidence,ES,2022-01-16,2022-W02,2960.9,ERVISS
ARI incidence,ES,2022-01-09,2022-W01,2458.9,ERVISS
ARI incidence,ES,2022-01-02,2021-W52,2167.1,ERVISS
ARI incidence,ES,2021-12-26,2021-W51,1476.1,ERVISS
ARI incidence,ES,2021-12-19,2021-W50,1021.3,ERVISS
ARI incidence,ES,2021-12-12,2021-W49,722.4,ERVISS
ARI incidence,ES,2021-12-05,2021-W48,806.3,ERVISS
ARI incidence,ES,2021-11-28,2021-W47,739.5,ERVISS
ARI incidence,ES,2021-11-21,2021-W46,700.7,ERVISS
ARI incidence,ES,2021-11-14,2021-W45,642.3,ERVISS
ARI incidence,ES,2021-11-07,2021-W44,529.4,ERVISS
ARI incidence,ES,2021-10-31,2021-W43,553.8,ERVISS
ARI incidence,ES,2021-10-24,2021-W42,535.0,ERVISS
ARI incidence,ES,2021-10-17,2021-W41,462.6,ERVISS
ARI incidence,ES,2021-10-10,2021-W40,485.0,ERVISS
